main,mid,sub,applicationNumber,link
26,02,07,4019620001280,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29b543f0fb46422ed8bef701190ebbf6dbc4ab9ef25c3f1830171e262a2c0a6539
01,15,03,4019620001361,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be97d38c1a181e4757
15,07,04,4019620001361,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be97d38c1a181e4757
01,01,02,4019620001364,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093bec2480512ab43e4a2
26,04,13,4019620001364,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093bec2480512ab43e4a2
27,09,22,4019620001364,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093bec2480512ab43e4a2
01,01,02,4019620001365,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be1e2f80d5463cf6a3
26,05,13,4019620001365,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be1e2f80d5463cf6a3
26,11,25,4019620001365,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be1e2f80d5463cf6a3
01,01,04,4019620001366,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be2befe8fcae89e805
26,01,04,4019620001366,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be2befe8fcae89e805
26,01,13,4019620001366,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fcfc807888ab093be2befe8fcae89e805
26,01,10,4119620000014,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c35e223da885ac5366fc65b75e4ac822a1563eed1d12c4bed72133bcea418fc605
26,03,06,4119620000014,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c35e223da885ac5366fc65b75e4ac822a1563eed1d12c4bed72133bcea418fc605
02,03,01,4019620001393,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f5dc97a2778ded10e43c1050d356807de
26,04,14,4019620001393,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f5dc97a2778ded10e43c1050d356807de
26,11,08,4019620001419,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f508be43e1e6462d1ff6c00211f51db16
27,05,11,4019620001419,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f508be43e1e6462d1ff6c00211f51db16
26,01,18,4019620001438,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3a6c3efef126f1a43a1c4be5b4a648d9
26,01,18,4019620001439,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3a6c3efef126f1a4d483e0d4d9fcef3c
26,01,18,4019620001441,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f347c0b952808e1f3f815a121cfb5a357
26,01,18,4019620001442,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f347c0b952808e1f3623eacfa1c78a9e6
26,01,18,4019620001448,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f347c0b952808e1f38ffe167eb7dc0701
26,01,18,4019620001449,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f347c0b952808e1f38f74ffd3e2e41481
26,01,18,4019620001453,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f8dc8488c5572ecc689a542f01c6201e5
26,01,18,4019620001454,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f8dc8488c5572ecc67b349ec241ce62e0
05,03,06,4019620001471,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f08ed98727e15a28aeaea645548440d7b
26,04,15,4019620001471,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f08ed98727e15a28aeaea645548440d7b
26,11,12,4019620001471,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f08ed98727e15a28aeaea645548440d7b
26,04,02,4019620001535,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29b543f0fb46422ed8bef701190ebbf6dba953887d25d62faa8786e02da1915491
26,04,09,4019620001535,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29b543f0fb46422ed8bef701190ebbf6dba953887d25d62faa8786e02da1915491
26,01,18,4019620001551,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f251df3e54292a305f594b24b707d9d68
24,15,21,4019620001574,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f0b2bdcf35d773672d2f7ae2188166ee2
26,01,16,4019620001574,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f0b2bdcf35d773672d2f7ae2188166ee2
26,11,09,4019620001575,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f0b2bdcf35d773672c0736e68ff0f617a
27,05,11,4019620001575,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f0b2bdcf35d773672c0736e68ff0f617a
01,15,15,4019620001588,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3b7e7eb621c35727ec2e0cba83b543aa
26,01,13,4019620001588,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3b7e7eb621c35727ec2e0cba83b543aa
02,09,01,4019620001629,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fa43b8ec71faf5dfc0fd54f1343e4ea19
27,05,22,4019620001629,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fa43b8ec71faf5dfc0fd54f1343e4ea19
27,09,01,4019620001629,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44fa43b8ec71faf5dfc0fd54f1343e4ea19
02,09,01,4019620001630,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f2ff88c75f82bd829677bcb6ab3f06a03
27,05,22,4019620001630,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f2ff88c75f82bd829677bcb6ab3f06a03
27,09,01,4019620001630,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f2ff88c75f82bd829677bcb6ab3f06a03
26,01,06,4019620001636,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29b543f0fb46422ed8bef701190ebbf6dba568a945ddeb9fe22129ae39cf5bc1be
26,04,03,4019620001636,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29b543f0fb46422ed8bef701190ebbf6dba568a945ddeb9fe22129ae39cf5bc1be
01,05,06,4019620001731,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f8981f4d55fcb8c268b18b700756280e9
01,05,12,4019620001731,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f8981f4d55fcb8c268b18b700756280e9
26,04,06,4019620001731,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f8981f4d55fcb8c268b18b700756280e9
01,01,03,4019620001812,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3137884f396d53c56e3d99de5911d2ee
01,15,03,4019620001812,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3137884f396d53c56e3d99de5911d2ee
26,01,13,4019620001812,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f3137884f396d53c56e3d99de5911d2ee
03,07,10,4019620001854,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f78af3e23d0e9976b75a53b537672f327
03,07,24,4019620001854,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f78af3e23d0e9976b75a53b537672f327
26,01,15,4019620001854,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c31d53af7db05ae04df118996f54ffd44f78af3e23d0e9976b75a53b537672f327
01,11,08,4019630000026,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e94392e819af543b29ecc41b6e19c006
25,01,09,4019630000026,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e94392e819af543b29ecc41b6e19c006
24,17,14,4019630000039,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e2f4355dfb131edc2ad710d4b75de63e
26,11,03,4019630000039,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e2f4355dfb131edc2ad710d4b75de63e
26,11,07,4019630000039,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e2f4355dfb131edc2ad710d4b75de63e
03,01,02,4019630000053,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e384e25231b7399bc1f031eb70873243
22,01,16,4019630000053,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e384e25231b7399bc1f031eb70873243
25,01,05,4019630000053,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e384e25231b7399bc1f031eb70873243
25,01,10,4019630000053,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e384e25231b7399bc1f031eb70873243
24,15,03,4019630000060,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b99064a25c96f0b632cb2984bc7ab12508
24,15,07,4019630000060,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b99064a25c96f0b632cb2984bc7ab12508
24,15,03,4019630000061,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b99064a25c96f0b6323627b29733eee563
24,15,08,4019630000061,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b99064a25c96f0b6323627b29733eee563
24,15,03,4019630000062,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b99064a25c96f0b63270efae7743e98822
24,15,08,4019630000062,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b99064a25c96f0b63270efae7743e98822
26,04,09,4019630000080,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b64972a355b3e9b42e85
26,04,18,4019630000080,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b64972a355b3e9b42e85
26,04,09,4019630000081,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b649590b131e98f2524b
26,04,18,4019630000081,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b649590b131e98f2524b
26,04,09,4019630000082,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b649083f5797cf5e5735
26,04,18,4019630000082,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b649083f5797cf5e5735
04,05,12,4019630000083,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b649c106addc813dd4f8
26,11,14,4019630000083,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9e008c0325a88b649c106addc813dd4f8
26,11,08,4019630000091,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9618cad81c59c26b7ba2c6df2f070a5f9
27,05,11,4019630000091,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9618cad81c59c26b7ba2c6df2f070a5f9
03,09,01,4019630000126,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9543f4706bba68d342a94b1546bdfe624
26,01,15,4019630000126,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9543f4706bba68d342a94b1546bdfe624
26,04,09,4019630000177,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b90f78995e262193ef1ce3bbf74083f689
26,04,10,4019630000177,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b90f78995e262193ef1ce3bbf74083f689
26,04,18,4019630000177,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b90f78995e262193ef1ce3bbf74083f689
02,01,04,4019630000186,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9ecd596fa118c0f3856a3303c6f7e5e21
05,05,20,4019630000218,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9b5947ce48f4209772a7347eff15d8b5c
26,11,01,4019630000241,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b96ca10f26b6891e3747e826039988a4e7
26,11,08,4019630000241,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b96ca10f26b6891e3747e826039988a4e7
27,09,23,4019630000241,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b96ca10f26b6891e3747e826039988a4e7
26,11,01,4019630000242,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b96ca10f26b6891e37884d03fffee00153
26,11,08,4019630000242,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b96ca10f26b6891e37884d03fffee00153
27,09,23,4019630000242,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b96ca10f26b6891e37884d03fffee00153
10,01,13,4019630000329,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b929b35fc9cbd0c553aaab256726a22bc4
24,01,19,4019630000329,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b929b35fc9cbd0c553aaab256726a22bc4
24,09,01,4019630000329,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b929b35fc9cbd0c553aaab256726a22bc4
06,01,04,4019630000335,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9805ef433ad5a8191841ef68a3086f538
26,04,16,4019630000335,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9805ef433ad5a8191841ef68a3086f538
26,04,18,4019630000335,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9805ef433ad5a8191841ef68a3086f538
03,07,24,4019630000341,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b95eb63f5381fdc6b99830afd4249c2272
03,07,24,4019630000342,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b95eb63f5381fdc6b9e9650e3caf451ef2
03,07,24,4019630000343,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b95eb63f5381fdc6b9264da90b85303f9c
26,04,18,4019630000345,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b95eb63f5381fdc6b9aaa782bf0f4db0cd
27,05,01,4019630000345,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b95eb63f5381fdc6b9aaa782bf0f4db0cd
26,04,18,4019630000414,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b97eb1ce6aee3ee7b07df4ea316abd37f7
24,01,03,4019630000426,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9148ef7a9efc7ccf78d0fd2920fa81643
26,01,15,4019630000426,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9148ef7a9efc7ccf78d0fd2920fa81643
26,07,15,4019630000426,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9148ef7a9efc7ccf78d0fd2920fa81643
24,13,14,4019630000446,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9df31893a4238e9341c25bb05bf3c9c3d
02,01,17,4019630000457,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b944853b52ac924cbd862adeda2f2e5cb6
26,01,08,4019630000464,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b90b3c95e5ec3032603e2b9add9a44e144
26,05,18,4019630000464,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b90b3c95e5ec3032603e2b9add9a44e144
04,03,19,4019630000472,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29cee66368cec04cb58bf70d6ec4e442dcaa58d07fa1b358cc31bb76f59ffc2216
22,05,19,4019630000472,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e29cee66368cec04cb58bf70d6ec4e442dcaa58d07fa1b358cc31bb76f59ffc2216
01,05,02,4019630000497,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b963263739776751db28081b87ec9e8624
01,05,06,4019630000497,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b963263739776751db28081b87ec9e8624
26,04,13,4019630000497,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b963263739776751db28081b87ec9e8624
26,01,06,4019630000519,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b923416afb11d41f47abbb9e1d1eff5743
27,05,22,4019630000519,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b923416afb11d41f47abbb9e1d1eff5743
27,09,01,4019630000519,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b923416afb11d41f47abbb9e1d1eff5743
25,01,25,4019630000524,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b953855dc25c78bf542047e7c09007ba4d
26,05,16,4019630000524,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b953855dc25c78bf542047e7c09007ba4d
24,09,13,4019630000550,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b924b6f11a73a6c2e8e837f7ca906f6e0c
26,01,16,4019630000550,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b924b6f11a73a6c2e8e837f7ca906f6e0c
02,01,01,4019630000604,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9a34c220f27357d832398ea611668d35f
02,01,04,4019630000604,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9a34c220f27357d832398ea611668d35f
25,01,10,4019630000604,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9a34c220f27357d832398ea611668d35f
26,11,08,4019630000615,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9a31c7467d39c1d0d818c64041dbce410
27,05,11,4019630000615,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c30d4446fc5742760749c7cc13a9fc57b9a31c7467d39c1d0d818c64041dbce410
